text,true,ppl,lowerppl,gpt2ppl,zlip,pred,metrics
 Marissa,1,28244.267128339874,29956.619803113226,475789963500484.25,3.875,1,0.9428389222139343
 Susana,1,28262.427715180143,25422.083118007256,20859704683399.5,3.7735572622751845,1,1.1117274530174508
 Elvera,0,28284.99650922213,15542.69029862958,1.1657703522613392e+24,3.906890595608518,1,1.8198262955619757
 Dorothea,0,28334.024961757546,93328.84767066696,7.288864051393305e+21,3.8521687236032816,1,0.3035934297800493
 Tennille,1,28385.737071781063,23198.384489175623,9.737844602952733e+22,3.8521687236032816,1,1.2236083544966616
 Willodean,1,28420.056439963562,19556.49054750427,3.700109188757945e+25,3.836591668108979,1,1.4532288587734588
 Therese,0,28427.673537831604,38891.94662229129,2.5670435733736157e+19,3.875,1,0.7309398476222841
 Luann,1,28427.80909186543,23862.03050254836,3.832088139731247e+25,3.8073549220576055,1,1.191340740630998
 Andres,1,28479.040525281336,32267.1031723335,1.6182290961814423e+18,3.906890595608518,1,0.882602952399516
 Rosia,0,28485.88559960803,21553.005037386498,4.310771633852845e+19,3.8073549220576055,1,1.3216665402432537
 Willard,1,28488.846875583356,23885.207976071244,2.9718127289195708e+22,4.0,1,1.1927401638756567
 Sanjuana,0,28499.87965846403,26289.45730822884,3.655801843524585e+23,3.969815782426811,1,1.0840801818127797
 Charley,1,28573.65889660974,23156.98377922156,48676812704571.02,4.0,1,1.2339110813839447
 Gemma,0,28576.49303347529,25996.74616526287,365922782731448.7,3.6644977792004623,1,1.0992334522102425
 Shelia,0,28600.758203833087,28790.570293297562,8699848974856.897,3.7735572622751845,1,0.9934071438137277
 Edmundo,0,28610.606465876932,31936.25469459641,8.27507252135829e+24,3.875,1,0.8958660537836275
 Tommie,0,28635.93833982418,25410.945262397832,1.6222015957120457e+31,3.7735572622751845,1,1.1269135423387249
 Vicki,1,28700.324155167335,19714.902789464544,3.621505805055562e+26,3.6644977792004623,1,1.4557679772331678
 Marinda,1,28710.39836326953,30502.77577678349,494252827296297.94,4.0,1,0.9412388752213762
 Pei,0,28738.942888729984,24448.901202098525,65660044352636.914,3.584962500721156,1,1.1754697133899512
 Mozell,1,28781.18158948908,19577.100902767244,8.481928185939988e+23,3.7735572622751845,1,1.4701452340893246
 Lilia,0,28792.98659550324,34670.80771266183,5.397276767531983e+16,3.6644977792004623,1,0.8304677189561984
 Kindra,0,28797.215612343254,28309.176146947244,4.283218856790983e+16,3.906890595608518,1,1.0172396209223007
 Kari,1,28806.087580986597,32597.58623179384,1862830337899430.2,3.546593564294939,1,0.8836877484164999
 Tyesha,1,28876.197937021854,26704.551098481414,1.1527859652390777e+21,3.906890595608518,1,1.081321226128528
 Hipolito,0,28912.626777732235,34999.56446743117,3.6227042184646524e+24,3.734521664779752,1,0.8260853304228076
 Scotty,1,28974.512094537266,29164.370876665496,2.033610538879328e+20,3.906890595608518,1,0.9934900436244234
 Celia,1,28989.3267655542,29693.944802261547,8572014194793.088,3.8073549220576055,1,0.9762706490700528
 Reina,1,28991.897992579696,28648.503400810743,76255363616983.06,3.8073549220576055,1,1.0119864757668016
 Milissa,0,28994.74596178865,30569.172483924052,341886483372365.94,4.0,1,0.9484962661987866
 Earleen,0,29033.594732961876,30226.403209170334,3909699604553140.5,3.875,1,0.9605375317746514
 Jacinda,1,29038.85604240303,25120.611849609722,9.559073399141336e+20,4.0,1,1.155977259481209
 Gia,1,29066.11934596249,29617.922552971046,390196474430748.0,3.584962500721156,1,0.9813692805083926
 Rebecka,0,29074.82460731927,16458.709316657914,1.3645212138715716e+21,3.625,1,1.766531266087344
 Lorina,0,29082.33984297139,26233.394438687796,1.2633575730345782e+20,3.906890595608518,1,1.1085999530461867
 Clarice,1,29083.366059057847,27026.61623727963,10680646681086.564,3.875,1,1.0761009000801662
 Barbra,0,29089.357664950006,43533.99047786631,1.5566675587563396e+16,3.5898980954642865,1,0.6681987418483888
 Jayne,1,29130.277793073226,65376.75827676531,5.815868391138696e+16,3.8073549220576055,1,0.4455754393595565
 Nickole,1,29137.72399840079,29470.480226432424,84537337491547.31,3.875,1,0.9887088291240947
 Opal,1,29151.64906217671,28945.844012905618,50389894632456.92,3.546593564294939,1,1.007110003397356
 Malissa,0,29164.579477247455,30599.214862302302,219384446730351.88,3.875,1,0.9531152877120944
 Nichole,1,29167.750389798523,25914.170047548054,2.8664414414892394e+25,4.0,1,1.125552172277974
 Inge,1,29177.65475726108,23750.87386903294,141062884774880.22,3.7004397181410926,1,1.2284876303142567
 Jerrell,0,29228.39776536049,27008.760347668212,400858644803362.1,3.875,1,1.082182128654561
 Demetra,0,29256.494691390195,26516.414052787928,2.285517729332235e+19,4.0,1,1.1033352637029807
 Maegan,0,29262.926617429588,33373.30500760115,6.1024294346577085e+22,3.7735572622751845,1,0.8768363400257968
 Sari,1,29281.630484351805,34963.667960412815,4758864100800082.0,3.546593564294939,1,0.8374873745370643
 Alejandra,1,29287.132253525153,28346.471063900026,1.3579966589019233e+25,3.9477027792200903,1,1.0331844195880553
 Adrianne,0,29344.417565868953,30168.33114558437,4.375669774776053e+20,3.969815782426811,1,0.9726894545230418
 Lavonda,1,29348.839531755966,26289.720561139275,289029594356551.56,3.875,1,1.1163617910469006
 Gail,1,29349.063446485954,31978.526207670275,1120434020206362.2,3.3927474104487847,1,0.9177741105356624
 Genia,1,29358.86138840978,30139.358523348576,7380326121586.438,3.8073549220576055,1,0.9741037243930007
 Clarissa,1,29375.245251617223,29315.607150315147,31456058886954.465,3.8521687236032816,1,1.0020343464488484
 Janay,0,29379.055459406405,28026.820503439343,58552723179192.54,3.8073549220576055,1,1.0482478901165804
 Sofia,1,29380.708570900886,27009.880824815635,1.3419828497737532e+24,3.8073549220576055,1,1.0877763127302298
 Malia,0,29452.66688999628,28803.47789474714,17805568816377.66,3.8073549220576055,1,1.0225385627951384
 Dagmar,1,29464.775414927186,29396.347683667183,895061606373639.6,3.773557262275185,1,1.0023277630267662
 Brinda,0,29480.15001508923,29047.470032841953,477852625643581.94,3.906890595608518,1,1.0148956167872134
 Bridget,1,29528.15232564534,28999.83429241008,619246502383574.6,4.0,1,1.018217967313473
 Janice,1,29568.307947616853,28779.91901499406,141128549742206.75,3.906890595608518,1,1.0273937161606346
 Shirleen,1,29574.39945874938,31069.228150096948,1.098150946161961e+26,3.969815782426811,1,0.9518871635907408
 Raymundo,0,29588.236926237518,31489.486285829516,1.2689466651259448e+25,3.969815782426811,1,0.9396227254285957
 Izetta,0,29602.87133948483,27062.569908917558,1.040789233344664e+25,3.906890595608518,1,1.093867708762212
 Violette,1,29606.598131801213,31415.682338199433,3492820361938610.0,3.969815782426811,1,0.9424146136021215
 Anissa,1,29638.1534894019,32517.758223750123,1.3362363624273184e+17,3.906890595608518,1,0.911445164376521
 Ashlee,1,29655.541652714368,30601.316015781635,4680136772227067.0,3.906890595608518,1,0.9690936702663534
 Tyrell,0,29658.567952058525,29480.121900640726,13074451008036.783,3.906890595608518,1,1.0060530974742652
 Trina,0,29683.3273187372,27641.18709329081,465309365427339.25,3.8073549220576055,1,1.0738803372863124
 Malinda,0,29684.997551112534,30576.082534019402,322301770935111.9,3.75,1,0.9708567969125727
 Delfina,0,29699.382423757525,25746.10831157306,2.5796410937272575e+25,3.875,1,1.1535484145542663
 Roseann,1,29703.461293330078,25705.786402788304,2.529423696757556e+18,4.0,1,1.1555165373236023
 Elna,1,29712.470781557447,35883.03654756209,187699575897550.34,3.546593564294939,1,0.8280366892075672
 Maryetta,0,29740.962133402976,24861.071463871125,3.4842249578792127e+27,4.08746284125034,1,1.1962864181708122
 Marisha,1,29780.924331445967,31314.639188797224,1213860403777523.8,3.875,1,0.9510224324123798
 Dina,1,29800.55609942836,28520.951637148657,1172298166702273.5,3.546593564294939,1,1.0448654195890508
 Johnetta,1,29805.444744658747,31678.35804500656,1869964309462464.2,4.08746284125034,1,0.9408771976853441
 Shana,1,29818.94952962234,25694.38947905871,3738568187461543.5,3.8073549220576055,1,1.1605237615754678
 Velia,1,29820.001738139737,29115.00236079642,6208246736492.405,3.8073549220576055,1,1.0242142991646328
 Selma,1,29841.793641267534,23254.491570512906,4.321574794904413e+20,3.6644977792004623,1,1.2832700964792298
 Lynnette,0,29857.678185875375,31351.991406933124,768120081983798.6,4.08746284125034,1,0.952337534108685
 Delia,1,29875.821953431827,29111.726130005965,13575015050686.242,3.6644977792004623,1,1.026247011943352
 Marcela,0,29876.377548777447,30589.717697867676,8.016961652386233e+25,4.0,1,0.9766803944993597
 Mervin,0,29900.377728659067,24022.077272436927,6.625778965360878e+18,3.906890595608518,1,1.2447040857272962
 Shari,1,29908.833687534127,33511.098384534984,3745762900494057.5,3.8073549220576055,1,0.8925053229928368
 Dedra,0,29912.056992587983,27648.279028594123,10146642578022.885,3.8073549220576055,1,1.081877716933218
 Fannie,1,29956.591234267937,41582.993329274446,1.6920493932959538e+16,3.7735572622751845,1,0.7204048779523162
 Bernadine,1,29958.10542061305,27172.843023152414,4.581555308345857e+22,4.058813890331201,1,1.102501692409862
 Cecelia,1,29963.84859646323,27550.24765248196,2.1760841196304204e+19,3.875,1,1.087607232226235
 Luz,0,29986.203169860113,44026.199054716446,7914850836803416.0,3.4182958340544896,1,0.6810990685930619
 Ina,1,30098.45608288829,14757.621810794191,2.2176334995520468e+16,3.418295834054489,1,2.0395194069056117
 Leeanna,1,30114.936760792993,25079.7507198578,4.1891476278587246e+23,3.875,1,1.2007669891610366
 Wendell,1,30156.321743190867,23216.40017560168,1.3994019279582247e+20,3.875,1,1.298923240256791
 Krystal,1,30165.813808891344,23809.645490347724,2.246868878242951e+22,3.875,1,1.2669577050662248
 Tia,1,30251.63661226798,28956.36339384666,92344173740624.69,3.584962500721156,1,1.0447319023042987
 Trisha,1,30262.053330681156,31585.656049077035,5761433836305289.0,3.906890595608518,1,0.95809481631981
 Keisha,0,30280.81823911899,31856.891714175472,524352173779372.1,3.906890595608518,1,0.9505264515698131
 Tyra,0,30283.82170407953,29646.690792777837,1698409253698.715,3.546593564294939,1,1.0214907935511273
 Melvina,0,30305.562383615037,26305.57073465682,6.190394090464344e+22,3.875,1,1.1520587289021769
 Roselee,0,30316.416891526027,29108.94995183492,5.619912384907196e+18,4.0,1,1.0414809514492636
 Rickey,1,30334.289766563088,30457.139099767992,2817862731488.7695,3.7735572622751845,1,0.9959664848099328
 Mabel,1,30340.654821533073,34625.24151711895,6498866716621122.0,3.6644977792004623,1,0.8762582870803212
 Nicky,0,30386.174916628148,30438.41006726378,2755544429778.7026,3.8073549220576055,1,0.9982839067309954
 Kimberlee,0,30409.42457541096,39201.902101040396,1.1163065777868178e+24,4.058813890331201,1,0.775712987013554
 Jeanetta,1,30422.99992626497,30799.54345698398,8.384942265016406e+25,3.969815782426811,1,0.9877743794727052
 Francoise,0,30441.545288350564,39014.72328840512,3.8237210267974776e+25,4.169925001442313,1,0.7802578801679612
 Sherrell,0,30444.53566116701,27870.52226481288,704944589941412.1,4.08746284125034,1,1.0923561235019938
 Latisha,1,30482.070930788796,32953.22560323901,581020785603002.9,3.875,1,0.9250102341360077
 Emelina,0,30506.848608605535,23165.85229159224,5.5642920372149985e+19,3.875,1,1.3168886784138574
 Lakisha,1,30525.93998014578,29790.71018764868,2.2521380047704133e+26,3.875,1,1.0246798343465449
 Elida,0,30533.33527425836,33954.622023879325,323188215977557.8,3.6644977792004623,1,0.8992394394137307
 Elnora,1,30536.85885933086,27703.349493111516,7.069085637941943e+22,3.906890595608518,1,1.1022803891249287
 Mirta,0,30544.999604178858,19938.509031457626,3.1436889527360734e+22,3.8073549220576055,1,1.5319600656191008
 Lorene,0,30555.065671093234,27250.41059809445,4571721520668130.0,3.906890595608518,1,1.1212699185248192
 Anisha,0,30578.152937460265,34480.38416507404,1.6261428970103226e+17,3.906890595608518,1,0.8868275014300323
 Kathey,0,30625.664894349877,31457.80481488859,8.487005279296049e+22,3.906890595608518,1,0.9735474256568318
 Aldo,1,30633.493346612377,36644.42253301708,6.395929540388118e+27,3.7004397181410926,1,0.8359660551073282
 Annetta,0,30635.97666920821,30549.587920866015,93423074863475.77,4.0,1,1.0028278204133545
 Alana,0,30649.507008678996,27548.447944760694,1649602022626973.8,3.6644977792004623,1,1.1125674691415086
 Marylou,1,30664.344645200777,34610.665724522325,2.0170847869697574e+24,4.0,1,0.885979625161457
 Gerardo,1,30678.282481524937,30553.113381514257,277192545290215.16,3.875,1,1.0040967707103268
 Meggan,0,30716.750395459363,32203.190924904444,953882762771351.1,3.640223928941851,1,0.9538418247771981
 Agustina,0,30733.379112712417,26655.45684766861,1.1043535530740624e+24,4.08746284125034,1,1.1529863955567685
 Daria,1,30785.28629569535,62233.84903390806,6663548993140299.0,3.6644977792004623,1,0.4946710957717241
 Marquetta,0,30797.120301791856,31002.78012661065,3692307231607210.0,3.794653473544342,1,0.9933664070132127
 Eugenia,1,30798.794461385743,35584.274100875526,7.69234150093705e+21,4.0,1,0.8655170082738307
 Terrell,0,30835.325529318437,30100.12096815558,140477560214905.06,4.0,1,1.0244253025408325
 Tyisha,0,30841.766303788932,30216.027578376863,49579064182388.35,3.906890595608518,1,1.0207088348655022
 Darlene,1,30842.119261813332,30158.910192130596,9.515103279085336e+23,3.875,1,1.0226536391842502
 Rachael,1,30875.550918873858,31929.524454184826,5.913608796697091e+23,3.875,1,0.9669906284754319
 Gwendolyn,1,30920.98884952947,37063.065196473464,7.4413789759846265e+28,4.058813890331201,1,0.8342803997892648
 Dayle,0,30945.149408543548,46878.786984458166,2.0400380266099978e+18,3.6644977792004623,1,0.6601098577657921
 Eunice,1,30951.81974763921,31331.815678935418,1.7466587466998275e+22,3.906890595608518,1,0.9878718828429824
 Sharron,0,30996.601332378268,30167.482420027012,56063654582641.0,3.875,1,1.027483861623164
 Fausto,0,30999.675793750564,30728.514098516138,6.577625819717325e+21,3.906890595608518,1,1.00882443239413
 Lorinda,0,31020.05180406237,28085.6446656759,2.6434898146526793e+20,4.0,1,1.1044806759224108
 Madge,1,31031.828083463544,31742.13681668049,534865455652644.25,3.8073549220576055,1,0.977622529405655
 Renetta,1,31070.946733271805,30834.061060351483,1816757884915252.2,4.0,1,1.0076825972568668
 Royce,0,31101.541560322905,32626.168149766327,23700480033842.7,3.8073549220576055,1,0.9532698237057807
 Daniele,1,31130.533609083264,47924.739972477815,1.3046462885993575e+26,3.875,1,0.6495712574958338
 Trang,1,31154.857898906663,31492.294282807925,308697900658680.2,3.8073549220576055,1,0.989285112705
 Lucinda,1,31194.458880992435,30693.148684080756,10259083729912.129,4.0,1,1.0163329674016692
 Pansy,0,31207.104919168018,30179.510657738185,4819866736493311.0,3.8073549220576055,1,1.0340494010351473
 Micheal,1,31214.695002720207,35649.235557868524,1.456406892235808e+18,4.0,1,0.8756062932135014
 Melinda,1,31225.17532753684,30641.38224370614,44180298897495.7,4.0,1,1.019052439579504
 Keli,0,31229.523312798163,41194.44015310618,134740825365802.52,3.546593564294939,1,0.7581004426016787
 Zona,0,31236.493264341203,36092.18484229813,1.3800098827172318e+16,3.546593564294939,1,0.8654641829201121
 Dorian,1,31261.407167574485,57649.52131056426,1.53683075384286e+16,3.906890595608518,1,0.5422665523823845
 Anisa,1,31290.39903429398,37430.24464157839,1.1105926048802902e+17,3.8073549220576055,1,0.835965656487745
 Lilian,0,31299.651065329195,62773.897220761224,1.061053563612593e+17,3.640223928941851,1,0.4986093336734469
 Mikel,0,31326.377927543173,31159.31495586404,1.3465390276785247e+24,3.6644977792004623,1,1.0053615739600108
 Vida,1,31340.51206682574,34287.86719491485,1792047404206030.5,3.546593564294939,1,0.914040873078095
 Derick,1,31348.583039070516,29327.827142196948,183323544817718.5,3.906890595608518,1,1.068902339306484
 Taisha,0,31428.687812412078,32911.48604880149,4701699525585388.0,3.7735572622751845,1,0.9549458740881314
 Thomasena,1,31434.802844633676,37962.11426538648,6.798659206932295e+23,4.169925001442313,1,0.8280572210725273
 Etta,0,31465.515888449212,34873.55554989618,1.111363363701334e+16,3.546593564294939,1,0.9022743850545772
 Jeane,1,31515.849267015943,30611.940722635994,41020801303140.78,3.8073549220576055,1,1.0295279725179773
 Meghan,1,31538.69999759878,38358.20520162732,3.4268906849145307e+19,3.7735572622751845,1,0.8222152165831984
 Audra,1,31540.35431163334,26597.53542496128,2045904049273.685,3.8073549220576055,1,1.185837477333833
 Rene,1,31579.18039076186,30331.512706515296,38565770735174.84,3.7004397181410926,1,1.041134370590708
 Marisa,0,31583.21622656928,32892.220170856344,461044149396534.9,3.7735572622751845,1,0.9602032353703236
 Nettie,1,31585.94221344828,46388.73885734845,5592337754502858.0,3.906890595608518,1,0.6808967648501776
 Margarito,1,31598.21959993,29649.91412277667,1.7318996700768187e+22,3.905764584655453,1,1.0657103244577921
 Luise,0,31622.698217933244,27220.268187683305,1.3960889965185154e+25,3.6644977792004623,1,1.1617335288504602
 Willian,1,31625.56333445478,30127.23136204202,1.596873804066403e+22,3.75,1,1.0497334771458802
 Leonora,0,31632.01833744493,28746.24794018712,2.989350930086881e+22,4.0,1,1.1003877237565851
 Odell,0,31667.7558160038,25031.19657926799,40397621391125.57,3.8073549220576055,1,1.2651315216082206
 Berenice,1,31674.37046558821,28031.792437748216,1.0923889103577595e+29,3.969815782426811,1,1.1299445276619136
 Arnulfo,0,31677.376208037636,42320.25858123372,1.4504107258440646e+23,4.0,1,0.748515658221533
 Alexia,0,31686.787989826687,27877.88573151686,1.2358433295825877e+22,3.906890595608518,1,1.1366280891955785
 Sharonda,1,31692.771892194927,28200.50340568297,664661240828527.5,3.969815782426811,1,1.1238370973834528
 Tasha,1,31700.117316851247,34125.735423603874,874617745399658.9,3.6644977792004623,1,0.9289211477307859
 Erminia,0,31701.704514939644,32590.063929514836,8.489595703009817e+22,4.0,1,0.9727414031314415
 Elyse,0,31706.194448421014,26998.768262754125,4.4538094884424267e+20,3.8073549220576055,1,1.1743570721395082
 Myrl,1,31747.61646017537,59919.95377836838,1.8409137429957376e+19,3.546593564294939,1,0.5298337942249304
 Freida,1,31801.43377348125,34164.06220362172,838871851404336.2,3.906890595608518,1,0.9308446280170394
 Karisa,0,31807.348324488215,22584.813652896868,5.274513424486236e+24,3.640223928941851,1,1.4083511519435719
 Latasha,1,31811.231294430836,34496.00715535655,838363198975071.0,3.75,1,0.9221714023644959
 Loretta,1,31833.263985302678,34031.291057061564,1.0713108680278821e+17,3.875,1,0.9354115872926075
 Lenora,0,31844.984549027522,32426.650699968366,2976794403993290.0,3.906890595608518,1,0.9820620958876456
 Magan,1,31881.813959195668,28835.772221433857,79158392052329.2,3.8073549220576055,1,1.105634130911107
 Cleora,1,31901.21816701709,34017.79255127382,86167206916704.52,3.906890595608518,1,0.9377803724016927
 Winnifred,0,31922.87174206935,33494.249747508686,1277176519365763.2,4.058813890331201,1,0.9530851409634511
 Lucile,1,31925.322579986867,32664.679792956034,2361450860582.7285,3.906890595608518,1,0.977365239223052
 Nona,1,31938.782707874245,10582.826244487684,992884704857.2852,3.546593564294939,1,3.0179823395012573
 Alyce,0,31950.237419459518,32037.37870376851,3.3043755942124125e+26,3.8073549220576055,1,0.9972800120410993
 Louvenia,1,32006.99266368698,31971.72607768166,7.870702792217606e+24,4.08746284125034,1,1.0011030554284004
 Shayla,0,32038.32586775165,32078.728602635794,1.5736880094533103e+25,3.773557262275185,1,0.9987405132109624
 Rosetta,0,32083.424919616195,35776.2218408466,4.74828928691676e+25,3.875,1,0.8967806903239222
 Jonnie,0,32089.514327952806,23361.921420680465,6.073431712144765e+21,3.7735572622751845,1,1.3735819819831467
 Lida,1,32105.523660691695,33193.22065416011,1.7827684646624646e+16,3.546593564294939,1,0.9672313511002405
 Lise,1,32112.75037225471,31581.92108873274,5151667127295643.0,3.7004397181410926,1,1.0168080112045923
 Eryn,0,32132.17256001134,26066.4814629182,8.920017524653579e+20,3.7004397181410926,1,1.2327008002872233
 Cleo,1,32143.84990351776,31409.810662425683,2810884346086.277,3.7004397181410926,1,1.023369744217216
 Fernanda,0,32178.968779056308,43077.55150710474,3.203956649682279e+22,3.8077635764171953,1,0.7470008775626223
 Candace,1,32182.835731646577,30658.628015638176,13842282986394.31,3.875,1,1.049715457431133
 Carisa,0,32234.3165610083,32776.924026138244,3.6645257854042936e+16,3.640223928941851,1,0.983445442754261
 Ola,1,32241.695254955273,37102.673970644304,1898759963059144.5,3.584962500721156,1,0.8689857577506396
 Lelia,0,32264.76456171031,57075.123885404486,3244508286034173.0,3.8073549220576055,1,0.5653034521044852
 Modesto,0,32265.256886703042,25862.002624378507,2310992312367925.5,4.0,1,1.2475931332668178
 Yadira,0,32338.82068683186,27745.561106132798,6.1426601886416105e+26,3.7735572622751845,1,1.1655493490698872
 Tana,1,32387.245970090564,26140.816029495192,299991128155955.8,3.546593564294939,1,1.2389531349575087
 Retta,0,32390.458365398757,35822.141156675,841682988068870.0,3.8073549220576055,1,0.9042021866792629
 Shameka,0,32463.007311308407,33465.620120444844,1.9032216937839344e+17,4.0,1,0.9700405130540546
 Janna,0,32472.29638094895,33836.085898409736,4674873009572968.0,3.8073549220576055,1,0.959694229363424
 Madeline,1,32474.619063642556,32655.61597405011,1486770693477345.2,4.08746284125034,1,0.9944574032671323
 Windy,1,32493.578364493107,28942.393605069814,329654319385387.1,3.8073549220576055,1,1.1226983782986504
 Lora,1,32530.289223336007,32318.410585093738,1.971418650572546e+16,3.546593564294939,1,1.0065559733417087
 Casandra,1,32532.7401564675,33996.12826677279,94447904099068.88,3.969815782426811,1,0.9569542714152076
 Deeanna,1,32535.160246298412,24787.870085985433,3.2331976933555175e+21,3.875,1,1.3125436002947726
 Dora,1,32536.928887331444,33064.63239572651,2789939895705167.0,3.546593564294939,1,0.9840402426955979
 Armida,0,32556.328189083673,34090.800162442836,1.2581392489676974e+16,3.906890595608518,1,0.9549886782930469
 Kristal,0,32560.737322655554,35754.66521583741,4.860207537384344e+22,3.875,1,0.9106710166659002
 Frida,1,32577.106018257055,32575.86332398722,2179423443939031.5,3.8073549220576055,1,1.0000381477002611
 Arron,0,32593.265358362747,30843.560549001944,213450639958724.2,3.8073549220576055,1,1.0567283665769067
 Johnnie,1,32652.719820016035,33169.51913419968,774153381884695.4,3.875,1,0.9844194511203872
 Minna,0,32665.271676175696,35679.013026553584,2785218502621407.5,3.8073549220576055,1,0.9155318184352533
 Tamisha,0,32675.117201311223,31698.333703355802,157664452661836.47,4.0,1,1.030814979332873
 Luisa,0,32682.40978728108,27978.67050029197,2.28559227677552e+25,3.8073549220576055,1,1.1681187562840067
 Corrina,0,32696.22029443336,33079.58236466655,315384995393357.75,4.0,1,0.9884109156516233
 Haydee,0,32704.967887920026,31876.280753587016,5.380877910045702e+22,3.906890595608518,1,1.0259969831718765
 Jermaine,1,32706.24669832466,30454.728361301426,8.773757300879799e+24,3.969815782426811,1,1.0739300088417212
 Margery,1,32730.756492370387,34007.67218572981,199733524886162.78,4.0,1,0.9624521288494647
 Gabrielle,1,32767.89156135511,43921.078203513774,5.516081860016782e+24,4.058813890331201,1,0.746063004408066
 Jonna,0,32799.437882415266,46237.24443091338,1.5237081014370448e+16,3.8073549220576055,1,0.7093726775051101
 Lorena,1,32804.568200568494,35751.32373800825,1.6200371636208278e+16,3.906890595608518,1,0.917576323633942
 Lauretta,0,32815.51973415496,33803.25239803519,108541464950805.05,3.8521687236032816,1,0.9707799518150021
 Lillian,1,32840.25235129195,34687.310903911915,1.0564251404364323e+17,3.375,1,0.9467511748680507
 Nickolas,1,32859.29976729658,33526.60192651535,108176058705830.14,3.969815782426811,1,0.9800963378071722
 Gianna,1,32888.581630111024,32656.78385076728,5.518101578818384e+25,3.906890595608518,1,1.0070979977821146
 Charlene,1,32888.70709033273,35007.24229216212,1980304122315170.5,4.08746284125034,1,0.9394829451532173
 Pauline,1,32904.23648756587,44408.69096184492,7.0001672766885735e+22,4.0,1,0.7409413737467863
 Noelia,1,32927.81125264704,33972.27461073639,7.469065648507658e+17,3.906890595608518,1,0.9692554187184375
 Randee,0,32949.800276980124,33219.31505581002,4793298436494246.0,3.7735572622751845,1,0.9918868050597343
 Jody,1,32955.61411480916,36574.29897631334,5998672779364906.0,3.546593564294939,1,0.9010593514356147
 Leanora,1,32995.20689285939,33708.09315098001,5616688991568227.0,4.0,1,0.9788511840486624
 Robbin,1,33005.844345521575,35170.40910678262,758910615955395.6,3.640223928941851,0,0.9384549450451627
 Joanna,1,33020.42133398637,33826.535739016574,388153689993199.3,3.773557262275185,0,0.9761691705219342
 Clora,1,33048.68060218567,32687.64649374381,3079570670100180.0,3.8073549220576055,0,1.0110449710263159
 Alisa,1,33071.82267649637,33798.06259219754,1.2180867564895912e+16,3.8073549220576055,0,0.9785123802963539
 Shanna,0,33084.97736688338,32818.649415222404,6660042036048841.0,3.7735572622751845,0,1.0081151405193853
 Suzanna,0,33095.61219854631,23225.014577481827,2.5331707611650336e+24,3.875,0,1.4249985543877624
 Constance,1,33112.18662598732,33827.05189492808,3774847511524.9004,4.169925001442313,0,0.9788670537662804
 Traci,1,33132.845237968984,34269.82184413646,3926214711705469.0,3.8073549220576055,0,0.9668228037093806
 Donnie,1,33137.80648651049,35828.42763692259,3.172595981141607e+18,3.7735572622751845,0,0.9249026170593289
 Minnie,1,33144.88624187142,31716.90028916306,1.6930243271446274e+16,3.7735572622751845,0,1.0450228723390182
 Ora,1,33179.10529345838,13852.308814034404,7.857126483688661e+16,3.584962500721156,0,2.3952039864894665
 Tyree,1,33201.325457111954,33082.04313374123,6114188834357.023,3.8073549220576055,0,1.0036056516487963
 Maira,1,33234.16064299061,20370.16968741385,5.00013750370131e+24,3.8073549220576055,0,1.631511232011241
 Loree,0,33275.69060309241,25970.652841290546,1548127372593631.0,3.8073549220576055,0,1.2812804824908997
 Ouida,1,33333.81484207247,32692.541079081333,1.10618390361609e+23,3.8073549220576055,0,1.0196152927189088
 Thalia,0,33360.65606789156,36191.20964471817,2.6936745718964136e+16,3.640223928941851,0,0.921788920441909
 Shantelle,1,33363.996831245175,41279.83826997625,2.3818187072026947e+22,4.058813890331201,0,0.808239523930295
 Shayna,0,33372.01602830846,41267.79356593833,2.216709061674509e+25,3.906890595608518,0,0.8086697432705272
 Ayanna,1,33379.14582156976,33541.08903261541,4192495772672716.5,3.906890595608518,0,0.9951717962738723
 Nubia,0,33395.27304672997,29463.31426158086,2.12916104499384e+23,3.8073549220576055,0,1.1334526981669624
 Verla,0,33413.38366551705,35113.56935387845,1524620159180142.2,3.8073549220576055,0,0.9515803799030872
 Juanita,1,33425.74976176276,39263.31278868245,7.822631092333141e+24,3.875,0,0.8513227078331924
 Arla,0,33432.76349889931,33336.485275692394,215221610900066.72,3.546593564294939,0,1.0028880736049615
 Lissette,0,33453.74973368955,29990.922057972264,8.469886282441296e+16,4.08746284125034,0,1.1154625279284065
 Verona,0,33454.19639241803,34978.94282615024,4148443939860313.5,3.7735572622751845,0,0.9564095907269012
 Kiley,0,33467.279757320444,34241.987877561114,1.3326519732356192e+16,3.8073549220576055,0,0.9773754922462216
 Larue,1,33475.611101173374,34385.84369044737,6356853134690.095,3.8073549220576055,0,0.973528856890405
 Marlene,1,33502.63040604082,35857.55115804698,1785680642533104.5,4.0,0,0.9343256670923642
 Edmond,1,33511.54580895567,30919.367021654267,5.396247416855288e+16,3.773557262275185,0,1.0838367352567722
 Dortha,1,33516.49983568144,17714.846898540334,1.974599071898564e+24,3.7735572622751845,0,1.8920005364789874
 Cedrick,0,33544.76777098282,45317.34289723811,1.6283987195942542e+20,4.0,0,0.7402192102712012
 Jacqueline,1,33547.99899572867,32985.705323420654,4.0112225646080766e+24,4.247927513443588,0,1.01704658629533
 Jeanelle,0,33574.88460974869,38108.45861604376,5.03897217454269e+25,4.08746284125034,0,0.8810349678014417
